synth_id;from_interpolation;parameter;time;value
-2;0;1;43;0.25
-2;0;1;1132;0.25
-2;0;1;2269;0.2578125
-2;0;1;2286;0.265625
-2;0;1;2302;0.2734375
-2;0;1;2319;0.28125
-2;0;1;2336;0.2890625
-2;0;1;2352;0.296875
-2;0;1;2371;0.3046875
-2;0;1;2385;0.3125
-2;0;1;2419;0.3203125
-2;0;1;2435;0.328125
-2;0;1;2469;0.34375
-2;0;1;2486;0.34375
-2;0;1;2502;0.3515625
-2;0;1;2519;0.359375
-2;0;1;2535;0.3671875
-2;0;1;2552;0.375
-2;0;1;2569;0.3828125
-2;0;1;2585;0.390625
-2;0;1;2602;0.3984375
-2;0;1;2619;0.40625
-2;0;1;2652;0.421875
-2;0;1;2668;0.421875
-2;0;1;2685;0.4296875
-2;0;1;2703;0.4375
-2;0;1;2719;0.4453125
-2;0;1;2735;0.453125
-2;0;1;2752;0.4609375
-2;0;1;2769;0.46875
-2;0;1;2786;0.4765625
-2;0;1;2802;0.484375
-2;0;1;2819;0.4921875
-2;0;1;2836;0.5
-2;0;1;2852;0.5078125
-2;0;1;2869;0.515625
-2;0;1;2886;0.5234375
-2;0;1;2902;0.5390625
-2;0;1;2919;0.546875
-2;0;1;2936;0.5546875
-2;0;1;2952;0.5625
-2;0;1;2969;0.5703125
-2;0;1;2986;0.578125
-2;0;1;3002;0.5859375
-2;0;1;3019;0.59375
-2;0;1;3036;0.6015625
-2;0;1;3052;0.609375
-2;0;1;3070;0.6171875
-2;0;1;3102;0.6328125
-2;0;1;3119;0.640625
-2;0;1;3139;0.6484375
-2;0;1;3154;0.65625
-2;0;1;3169;0.6640625
-2;0;1;3186;0.671875
-2;0;1;3202;0.6796875
-2;0;1;3219;0.6796875
-2;0;1;3235;0.6875
-2;0;1;3252;0.6953125
-2;0;1;3269;0.703125
-2;0;1;3285;0.7109375
-2;0;1;3302;0.7265625
-2;0;1;3320;0.734375
-2;0;1;3336;0.7421875
-2;0;1;3352;0.7578125
-2;0;1;3371;0.765625
-2;0;1;3386;0.7734375
-2;0;1;3402;0.7890625
-2;0;1;3419;0.8046875
-2;0;1;3436;0.8125
-2;0;1;3453;0.828125
-2;0;1;3469;0.84375
-2;0;1;3486;0.859375
-2;0;1;3502;0.875
-2;0;1;3519;0.890625
-2;0;1;3536;0.90625
-2;0;1;3552;0.921875
-2;0;1;3569;0.9375
-2;0;1;3586;0.9453125
-2;0;1;3602;0.953125
-2;0;1;3619;0.9609375
-2;0;1;3636;0.9765625
-2;0;1;3652;0.984375
-2;0;1;3686;0.9921875
-2;0;1;3702;1
-2;0;1;4077;1
-2;0;1;4903;0.984375
