synth_id;from_interpolation;parameter;time;value
-2;0;1;44;0.25
-2;0;1;1572;0.265625
-2;0;1;1587;0.265625
-2;0;1;1606;0.2734375
-2;0;1;1621;0.28125
-2;0;1;1637;0.2890625
-2;0;1;1654;0.296875
-2;0;1;1670;0.3046875
-2;0;1;1689;0.3203125
-2;0;1;1704;0.328125
-2;0;1;1720;0.34375
-2;0;1;1739;0.3515625
-2;0;1;1754;0.3671875
-2;0;1;1770;0.375
-2;0;1;1788;0.3828125
-2;0;1;1805;0.390625
-2;0;1;1836;0.3984375
-2;0;1;1854;0.40625
-2;0;1;1886;0.4140625
-2;0;1;1920;0.421875
-2;0;1;1953;0.4375
-2;0;1;1970;0.4375
-2;0;1;1987;0.4453125
-2;0;1;2021;0.4609375
-2;0;1;2039;0.46875
-2;0;1;2053;0.4765625
-2;0;1;2072;0.4765625
-2;0;1;2086;0.484375
-2;0;1;2104;0.4921875
-2;0;1;2123;0.5
-2;0;1;2137;0.5078125
-2;0;1;2154;0.515625
-2;0;1;2187;0.53125
-2;0;1;2204;0.53125
-2;0;1;2236;0.546875
-2;0;1;2253;0.546875
-2;0;1;2322;0.5546875
-2;0;1;2353;0.5625
-2;0;1;2387;0.578125
-2;0;1;2404;0.578125
-2;0;1;2436;0.5859375
-2;0;1;2470;0.59375
-2;0;1;2570;0.578125
-2;0;1;2587;0.5625
-2;0;1;2603;0.5390625
-2;0;1;2623;0.5078125
-2;0;1;2637;0.4765625
-2;0;1;2654;0.453125
-2;0;1;2670;0.421875
-2;0;1;2687;0.3984375
-2;0;1;2705;0.3828125
-2;0;1;2720;0.359375
-2;0;1;2737;0.34375
-2;0;1;2754;0.328125
-2;0;1;2770;0.3125
-2;0;1;2790;0.296875
-2;0;1;2804;0.2890625
-2;0;1;2820;0.28125
-2;0;1;2837;0.2734375
-2;0;1;2854;0.265625
-2;0;1;2887;0.25
-2;0;1;2937;0.25
-2;0;1;5164;0.2421875
-2;0;1;8111;0.2421875
-2;0;1;10961;0.2421875
-2;0;1;13700;0.2421875
-2;0;1;16280;0.2421875
-2;0;2;44;0.25
-2;0;2;2923;0.25
-2;0;2;3521;0.265625
-2;0;2;3537;0.2734375
-2;0;2;3554;0.2890625
-2;0;2;3570;0.3046875
-2;0;2;3587;0.328125
-2;0;2;3604;0.3515625
-2;0;2;3621;0.375
-2;0;2;3637;0.3984375
-2;0;2;3654;0.4140625
-2;0;2;3671;0.4375
-2;0;2;3687;0.4609375
-2;0;2;3704;0.4765625
-2;0;2;3720;0.4921875
-2;0;2;3737;0.5
-2;0;2;3754;0.515625
-2;0;2;3770;0.53125
-2;0;2;3788;0.546875
-2;0;2;3805;0.5546875
-2;0;2;3821;0.5703125
-2;0;2;3838;0.578125
-2;0;2;3854;0.5859375
-2;0;2;3871;0.6015625
-2;0;2;3889;0.609375
-2;0;2;3904;0.6171875
-2;0;2;3921;0.625
-2;0;2;3938;0.6328125
-2;0;2;3954;0.640625
-2;0;2;3972;0.6484375
-2;0;2;3987;0.65625
-2;0;2;4004;0.6640625
-2;0;2;4038;0.671875
-2;0;2;4121;0.6640625
-2;0;2;4140;0.640625
-2;0;2;4157;0.6015625
-2;0;2;4173;0.5703125
-2;0;2;4189;0.53125
-2;0;2;4205;0.4921875
-2;0;2;4222;0.453125
-2;0;2;4238;0.4140625
-2;0;2;4254;0.3828125
-2;0;2;4271;0.3515625
-2;0;2;4288;0.328125
-2;0;2;4304;0.3125
-2;0;2;4321;0.296875
-2;0;2;4338;0.2890625
-2;0;2;4354;0.28125
-2;0;2;4371;0.2734375
-2;0;2;4404;0.2734375
-2;0;2;5913;0.265625
-2;0;2;8848;0.265625
-2;0;2;9966;0.28125
-2;0;2;9988;0.2890625
-2;0;2;10006;0.2890625
-2;0;2;10038;0.296875
-2;0;2;10058;0.3046875
-2;0;2;10105;0.3125
-2;0;2;10205;0.3203125
-2;0;2;10238;0.328125
-2;0;2;10321;0.3359375
-2;0;2;11097;0.3515625
-2;0;2;11122;0.359375
-2;0;2;11139;0.3671875
-2;0;2;11155;0.375
-2;0;2;11188;0.3828125
-2;0;2;11222;0.390625
-2;0;2;11648;0.390625
-2;0;2;12989;0.3984375
-2;0;2;13005;0.40625
-2;0;2;13039;0.4140625
-2;0;2;13089;0.421875
-2;0;2;13122;0.4296875
-2;0;2;13399;0.4375
-2;0;2;14337;0.4375
-2;0;2;16925;0.4375
-2;0;3;45;0.25
-2;0;3;726;0.25
-2;0;3;3613;0.25
-2;0;3;4813;0.2578125
-2;0;3;4841;0.2734375
-2;0;3;4855;0.296875
-2;0;3;4873;0.3203125
-2;0;3;4889;0.34375
-2;0;3;4905;0.3671875
-2;0;3;4923;0.390625
-2;0;3;4938;0.421875
-2;0;3;4954;0.4453125
-2;0;3;4971;0.46875
-2;0;3;4987;0.4921875
-2;0;3;5004;0.5078125
-2;0;3;5020;0.53125
-2;0;3;5038;0.546875
-2;0;3;5054;0.5703125
-2;0;3;5070;0.5859375
-2;0;3;5087;0.6015625
-2;0;3;5104;0.609375
-2;0;3;5121;0.625
-2;0;3;5139;0.6328125
-2;0;3;5154;0.640625
-2;0;3;5171;0.65625
-2;0;3;5189;0.6640625
-2;0;3;5205;0.671875
-2;0;3;5221;0.6796875
-2;0;3;5238;0.6796875
-2;0;3;5271;0.6875
-2;0;3;5371;0.6875
-2;0;3;5387;0.671875
-2;0;3;5404;0.6484375
-2;0;3;5421;0.6171875
-2;0;3;5440;0.578125
-2;0;3;5454;0.53125
-2;0;3;5471;0.484375
-2;0;3;5489;0.4453125
-2;0;3;5504;0.40625
-2;0;3;5521;0.375
