synth_id;from_interpolation;parameter;time;value
-2;0;1;42;0.25
-2;0;1;626;0.25
-2;0;1;1935;0.234375
-2;0;1;1952;0.2265625
-2;0;1;1969;0.21875
-2;0;1;1985;0.2109375
-2;0;1;2001;0.1953125
-2;0;1;2018;0.1796875
-2;0;1;2035;0.1640625
-2;0;1;2052;0.1328125
-2;0;1;2068;0.109375
-2;0;1;2085;0.09375
-2;0;1;2102;0.078125
-2;0;1;2118;0.0625
-2;0;1;2136;0.0546875
-2;0;1;2152;0.046875
-2;0;1;2168;0.0390625
-2;0;1;2203;0.03125
-2;0;1;2251;0.0234375
-2;0;1;2318;0.015625
-2;0;1;3301;0.015625
-2;0;1;6187;0.015625
-2;0;1;8954;0.015625
-2;0;1;11796;0.015625
-2;0;1;14511;0.015625
-2;0;1;17523;0.015625
-2;0;1;20301;0.015625
-2;0;1;21664;0.0234375
-2;0;1;21691;0.03125
-2;0;1;21705;0.0390625
-2;0;1;21723;0.046875
-2;0;1;21739;0.0625
-2;0;1;21754;0.078125
-2;0;1;21772;0.09375
-2;0;1;21787;0.109375
-2;0;1;21806;0.1328125
-2;0;1;21821;0.1484375
-2;0;1;21838;0.1640625
-2;0;1;21854;0.1875
-2;0;1;21871;0.21875
-2;0;1;21887;0.2421875
-2;0;1;21904;0.265625
-2;0;1;21920;0.2890625
-2;0;1;21938;0.3125
-2;0;1;21954;0.328125
-2;0;1;21971;0.3515625
-2;0;1;21987;0.3671875
-2;0;1;22003;0.390625
-2;0;1;22020;0.40625
-2;0;1;22038;0.421875
-2;0;1;22054;0.4453125
-2;0;1;22071;0.453125
-2;0;1;22087;0.46875
-2;0;1;22104;0.484375
-2;0;1;22121;0.4921875
-2;0;1;22137;0.5078125
-2;0;1;22154;0.5234375
-2;0;1;22171;0.53125
-2;0;1;22187;0.546875
-2;0;1;22204;0.5546875
-2;0;1;22221;0.5625
-2;0;1;22237;0.5703125
-2;0;1;22254;0.578125
-2;0;1;22271;0.59375
-2;0;1;22288;0.6015625
-2;0;1;22304;0.6015625
-2;0;1;22321;0.609375
-2;0;1;22337;0.6171875
-2;0;1;22371;0.6328125
-2;0;1;22387;0.6328125
-2;0;1;22421;0.6484375
-2;0;1;22454;0.65625
-2;0;1;22471;0.65625
-2;0;1;22504;0.6640625
-2;0;1;22554;0.671875
-2;0;1;22637;0.6796875
