synth_id;from_interpolation;parameter;time;value
-2;0;1;44;0.25
-2;0;1;1373;0.234375
-2;0;1;1439;0.234375
-2;0;1;1455;0.25
-2;0;1;1472;0.265625
-2;0;1;1489;0.28125
-2;0;1;1505;0.2890625
-2;0;1;1522;0.3046875
-2;0;1;1539;0.328125
-2;0;1;1555;0.3515625
-2;0;1;1572;0.375
-2;0;1;1588;0.3984375
-2;0;1;1605;0.4140625
-2;0;1;1622;0.4296875
-2;0;1;1638;0.4453125
-2;0;1;1655;0.4609375
-2;0;1;1672;0.4765625
-2;0;1;1689;0.484375
-2;0;1;1705;0.5
-2;0;1;1722;0.5078125
-2;0;1;1739;0.5234375
-2;0;1;1755;0.53125
-2;0;1;1772;0.5390625
-2;0;1;1789;0.5546875
-2;0;1;1805;0.5703125
-2;0;1;1822;0.5859375
-2;0;1;1839;0.6015625
-2;0;1;1855;0.625
-2;0;1;1872;0.6484375
-2;0;1;1889;0.671875
-2;0;1;1905;0.6953125
-2;0;1;1922;0.71875
-2;0;1;1939;0.734375
-2;0;1;1956;0.7578125
-2;0;1;1972;0.7734375
-2;0;1;1989;0.7890625
-2;0;1;2010;0.8046875
-2;0;1;2023;0.8203125
-2;0;1;2039;0.828125
-2;0;1;2057;0.8359375
-2;0;1;2072;0.84375
-2;0;1;2088;0.8515625
-2;0;1;2122;0.859375
-2;0;1;2171;0.8515625
-2;0;1;2206;0.8359375
-2;0;1;2222;0.828125
-2;0;1;2238;0.8046875
-2;0;1;2255;0.7734375
-2;0;1;2272;0.75
-2;0;1;2289;0.7265625
-2;0;1;2305;0.6953125
-2;0;1;2322;0.6796875
-2;0;1;2339;0.65625
-2;0;1;2355;0.640625
-2;0;1;2372;0.625
-2;0;1;2389;0.6171875
-2;0;1;2406;0.609375
-2;0;1;2422;0.59375
-2;0;1;2439;0.5859375
-2;0;1;2455;0.5703125
-2;0;1;2472;0.5546875
-2;0;1;2489;0.53125
-2;0;1;2505;0.515625
-2;0;1;2524;0.4921875
-2;0;1;2540;0.46875
-2;0;1;2557;0.4453125
-2;0;1;2572;0.4140625
-2;0;1;2589;0.390625
-2;0;1;2608;0.3671875
-2;0;1;2622;0.3515625
-2;0;1;2641;0.3359375
-2;0;1;2658;0.3203125
-2;0;1;2674;0.3046875
-2;0;1;2689;0.2890625
-2;0;1;2708;0.2734375
-2;0;1;2724;0.2578125
-2;0;1;2739;0.2421875
-2;0;1;2755;0.2265625
-2;0;1;2772;0.21875
-2;0;1;2789;0.2109375
-2;0;1;2807;0.2109375
-2;0;1;2822;0.203125
-2;0;1;2855;0.1953125
-2;0;1;2890;0.1875
-2;0;1;4790;0.1796875
-2;0;1;7726;0.1796875
-2;0;1;9898;0.1640625
-2;0;1;9924;0.140625
-2;0;1;9940;0.1328125
-2;0;1;9956;0.1171875
-2;0;1;9975;0.109375
-2;0;1;9992;0.09375
-2;0;1;10009;0.0859375
-2;0;1;10023;0.0859375
-2;0;1;10073;0.0703125
-2;0;1;10123;0.0625
-2;0;1;10440;0.0625
-2;0;1;10482;0.0546875
-2;0;1;10591;0.0625
-2;0;1;10623;0.0703125
-2;0;1;10640;0.09375
-2;0;1;10656;0.1328125
-2;0;1;10674;0.171875
-2;0;1;10690;0.2109375
-2;0;1;10706;0.25
-2;0;1;10723;0.2890625
-2;0;1;10740;0.3203125
-2;0;1;10757;0.359375
-2;0;1;10773;0.40625
-2;0;1;10790;0.4453125
-2;0;1;10807;0.4921875
-2;0;1;10823;0.5234375
-2;0;1;10841;0.5625
-2;0;1;10858;0.59375
-2;0;1;10873;0.625
-2;0;1;10892;0.6484375
-2;0;1;10907;0.671875
-2;0;1;10924;0.6796875
-2;0;1;10940;0.6875
-2;0;1;11240;0.6953125
-2;0;1;11549;0.6875
-2;0;1;11557;0.6875
-2;0;1;11590;0.671875
-2;0;1;11609;0.6484375
-2;0;1;11625;0.609375
-2;0;1;11641;0.5703125
-2;0;1;11656;0.5234375
-2;0;1;11674;0.4765625
-2;0;1;11689;0.4296875
-2;0;1;11707;0.3828125
-2;0;1;11723;0.3359375
-2;0;1;11739;0.296875
-2;0;1;11759;0.265625
-2;0;1;11773;0.2265625
-2;0;1;11790;0.1953125
-2;0;1;11806;0.171875
-2;0;1;11823;0.1484375
-2;0;1;11842;0.1328125
-2;0;1;11856;0.109375
-2;0;1;11873;0.09375
-2;0;1;11890;0.078125
-2;0;1;11906;0.0703125
-2;0;1;11924;0.0625
-2;0;1;11940;0.0546875
-2;0;1;11956;0.046875
-2;0;1;12156;0.046875
-2;0;1;12190;0.0546875
-2;0;1;13417;0.0546875
-2;0;1;16169;0.0546875
-2;0;1;16503;0.0703125
-2;0;1;16510;0.078125
-2;0;1;16527;0.109375
-2;0;1;16545;0.125
-2;0;1;16560;0.1484375
-2;0;1;16575;0.1640625
-2;0;1;16593;0.1796875
-2;0;1;16608;0.1875
-2;0;1;16624;0.1953125
-2;0;1;16642;0.203125
-2;0;1;16658;0.2109375
-2;0;1;17241;0.2109375
-2;0;1;17274;0.203125
-2;0;1;17324;0.1953125
-2;0;1;17341;0.1875
-2;0;1;17358;0.1796875
-2;0;1;17374;0.171875
-2;0;1;17391;0.1640625
-2;0;1;17409;0.15625
-2;0;1;17425;0.140625
-2;0;1;17440;0.1328125
-2;0;1;17475;0.125
-2;0;1;18915;0.125
-2;0;1;21659;0.125
-2;0;1;22152;0.109375
-2;0;1;22209;0.1015625
-2;0;1;22275;0.09375
-2;0;1;23199;0.109375
-2;0;1;23258;0.1171875
-2;0;1;23308;0.125
-2;0;1;23358;0.1328125
-2;0;1;23425;0.140625
-2;0;1;24352;0.140625
-2;0;2;45;0.25
-2;0;2;2474;0.25
-2;0;2;3313;0.265625
-2;0;2;3322;0.2734375
-2;0;2;3338;0.296875
-2;0;2;3356;0.3203125
-2;0;2;3372;0.3515625
-2;0;2;3389;0.3828125
-2;0;2;3405;0.40625
-2;0;2;3421;0.4375
-2;0;2;3439;0.46875
-2;0;2;3456;0.5
-2;0;2;3472;0.53125
-2;0;2;3489;0.5625
-2;0;2;3505;0.5859375
-2;0;2;3522;0.609375
-2;0;2;3540;0.640625
-2;0;2;3555;0.671875
-2;0;2;3572;0.703125
-2;0;2;3588;0.7265625
-2;0;2;3606;0.7578125
-2;0;2;3622;0.7734375
-2;0;2;3639;0.7890625
-2;0;2;3658;0.8125
-2;0;2;3672;0.828125
-2;0;2;3689;0.84375
-2;0;2;3706;0.8515625
-2;0;2;3722;0.859375
-2;0;2;3739;0.8671875
-2;0;2;3758;0.8828125
-2;0;2;3789;0.890625
-2;0;2;3808;0.8984375
-2;0;2;4022;0.8984375
-2;0;2;4039;0.90625
-2;0;2;4122;0.8984375
-2;0;2;4139;0.859375
-2;0;2;4159;0.8125
-2;0;2;4173;0.765625
-2;0;2;4190;0.7109375
-2;0;2;4206;0.6640625
-2;0;2;4222;0.609375
-2;0;2;4239;0.5546875
-2;0;2;4258;0.484375
-2;0;2;4272;0.4375
-2;0;2;4289;0.390625
-2;0;2;4305;0.3515625
-2;0;2;4322;0.3125
-2;0;2;4339;0.28125
-2;0;2;4355;0.2578125
-2;0;2;4372;0.234375
-2;0;2;4389;0.21875
-2;0;2;4405;0.2109375
-2;0;2;4422;0.203125
-2;0;2;4439;0.1953125
-2;0;2;4489;0.1953125
-2;0;2;4589;0.1796875
-2;0;2;4623;0.171875
-2;0;2;4639;0.1640625
-2;0;2;4656;0.15625
-2;0;2;4672;0.1484375
-2;0;2;4691;0.140625
-2;0;2;4708;0.1328125
-2;0;2;4722;0.125
-2;0;2;5531;0.125
-2;0;2;8446;0.125
-2;0;2;8885;0.1015625
-2;0;2;8927;0.1015625
-2;0;2;9023;0.0859375
-2;0;2;9173;0.078125
-2;0;2;9239;0.0703125
-2;0;2;11291;0.0703125
-2;0;2;12858;0.0546875
-2;0;2;12890;0.046875
-2;0;2;12907;0.0390625
-2;0;2;12941;0.03125
-2;0;2;12974;0.0234375
-2;0;2;13007;0.015625
-2;0;2;13042;0.015625
-2;0;2;14126;0.0078125
-2;0;2;15127;0.015625
-2;0;2;15140;0.0234375
-2;0;2;15159;0.03125
-2;0;2;15174;0.046875
-2;0;2;15191;0.0546875
-2;0;2;15207;0.0703125
-2;0;2;15224;0.078125
-2;0;2;15240;0.0859375
-2;0;2;15274;0.09375
-2;0;2;15290;0.1015625
-2;0;2;15341;0.109375
-2;0;2;16858;0.109375
-2;0;2;19636;0.109375
-2;0;2;21258;0.09375
-2;0;2;21292;0.0859375
-2;0;2;21327;0.0859375
-2;0;2;22347;0.078125
-2;0;2;24998;0.078125
-2;0;3;45;0.25
-2;0;3;306;0.25
-2;0;3;3217;0.25
-2;0;3;5042;0.2578125
-2;0;3;5055;0.2734375
-2;0;3;5072;0.3046875
-2;0;3;5089;0.34375
-2;0;3;5106;0.3828125
-2;0;3;5122;0.421875
-2;0;3;5139;0.46875
-2;0;3;5156;0.515625
-2;0;3;5172;0.5625
-2;0;3;5189;0.6171875
-2;0;3;5208;0.65625
-2;0;3;5222;0.703125
-2;0;3;5239;0.7421875
-2;0;3;5258;0.7734375
-2;0;3;5272;0.796875
-2;0;3;5289;0.8203125
-2;0;3;5306;0.84375
-2;0;3;5322;0.859375
-2;0;3;5339;0.8671875
-2;0;3;5355;0.875
-2;0;3;5389;0.8828125
-2;0;3;5406;0.890625
-2;0;3;5623;0.890625
-2;0;3;5639;0.8828125
-2;0;3;5656;0.859375
-2;0;3;5672;0.828125
-2;0;3;5691;0.78125
-2;0;3;5706;0.7265625
-2;0;3;5722;0.65625
-2;0;3;5739;0.6015625
-2;0;3;5756;0.546875
-2;0;3;5774;0.5
-2;0;3;5790;0.453125
-2;0;3;5809;0.4140625
-2;0;3;5825;0.3828125
-2;0;3;5840;0.3515625
-2;0;3;5858;0.3203125
-2;0;3;5873;0.296875
-2;0;3;5891;0.265625
-2;0;3;5908;0.2421875
-2;0;3;5923;0.21875
-2;0;3;5939;0.203125
-2;0;3;5957;0.1953125
-2;0;3;5972;0.1796875
-2;0;3;5991;0.171875
-2;0;3;6008;0.1640625
-2;0;3;6024;0.15625
-2;0;3;6042;0.1484375
-2;0;3;6056;0.140625
-2;0;3;6072;0.1328125
-2;0;3;6089;0.125
-2;0;3;6123;0.109375
-2;0;3;6139;0.1015625
-2;0;3;6155;0.09375
-2;0;3;6172;0.0859375
-2;0;3;6189;0.078125
-2;0;3;6206;0.0703125
-2;0;3;6222;0.0546875
-2;0;3;6255;0.046875
-2;0;3;6272;0.0390625
-2;0;3;6292;0.03125
-2;0;3;6306;0.0234375
-2;0;3;6322;0.015625
-2;0;3;6339;0.015625
-2;0;3;6372;0
-2;0;3;9135;0
-2;0;3;12036;0
-2;0;3;14813;0
-2;0;3;17561;0
-2;0;3;18074;0.0078125
-2;0;3;18091;0.03125
-2;0;3;18108;0.0546875
-2;0;3;18124;0.078125
-2;0;3;18141;0.09375
-2;0;3;18158;0.1171875
-2;0;3;18175;0.1484375
-2;0;3;18191;0.1796875
-2;0;3;18208;0.203125
-2;0;3;18224;0.21875
-2;0;3;18241;0.234375
-2;0;3;18258;0.25
-2;0;3;18274;0.2578125
-2;0;3;18291;0.265625
-2;0;3;18874;0.2578125
-2;0;3;18893;0.234375
-2;0;3;18910;0.2109375
-2;0;3;18927;0.1875
-2;0;3;18941;0.1640625
-2;0;3;18957;0.1484375
-2;0;3;18974;0.1328125
-2;0;3;18990;0.1171875
-2;0;3;19008;0.1015625
-2;0;3;19024;0.09375
-2;0;3;19041;0.0859375
-2;0;3;19057;0.078125
-2;0;3;19092;0.0703125
-2;0;3;19107;0.0625
-2;0;3;19124;0.0625
-2;0;3;19157;0.046875
-2;0;3;19207;0.0390625
-2;0;3;19241;0.03125
-2;0;3;19274;0.0234375
-2;0;3;20346;0.0234375
-2;0;3;22992;0.0234375
-2;0;3;25649;0.0234375
-2;0;4;46;0.25
-2;0;4;943;0.25
-2;0;4;3980;0.25
-2;0;4;7027;0.25
-2;0;4;7448;0.2265625
-2;0;4;7458;0.2109375
-2;0;4;7473;0.1953125
-2;0;4;7491;0.1796875
-2;0;4;7509;0.171875
-2;0;4;7523;0.1640625
-2;0;4;7539;0.1484375
-2;0;4;7556;0.140625
-2;0;4;7573;0.1328125
-2;0;4;7589;0.125
-2;0;4;7639;0.1171875
-2;0;4;7764;0.109375
-2;0;4;7856;0.109375
-2;0;4;7906;0.09375
-2;0;4;7923;0.0859375
-2;0;4;7939;0.0859375
-2;0;4;7956;0.078125
-2;0;4;7989;0.0625
-2;0;4;8056;0.0546875
-2;0;4;8114;0.046875
-2;0;4;9815;0.046875
-2;0;4;12727;0.046875
-2;0;4;13648;0.03125
-2;0;4;13676;0.0234375
-2;0;4;13690;0.015625
-2;0;4;13756;0.0078125
-2;0;4;14015;0.0078125
-2;0;4;14090;0.015625
-2;0;4;14124;0.0234375
-2;0;4;14140;0.0390625
-2;0;4;14157;0.0546875
-2;0;4;14174;0.0625
-2;0;4;14190;0.078125
-2;0;4;14207;0.0859375
-2;0;4;14224;0.09375
-2;0;4;14257;0.1015625
-2;0;4;15529;0.109375
-2;0;4;18241;0.109375
-2;0;4;19854;0.109375
-2;0;4;19861;0.1171875
-2;0;4;19875;0.1328125
-2;0;4;19895;0.1484375
-2;0;4;19908;0.1640625
-2;0;4;19925;0.171875
-2;0;4;19944;0.1875
-2;0;4;19960;0.1953125
-2;0;4;19975;0.2109375
-2;0;4;19991;0.21875
-2;0;4;20008;0.234375
-2;0;4;20024;0.2421875
-2;0;4;20043;0.25
-2;0;4;20058;0.2578125
-2;0;4;20091;0.265625
-2;0;4;20981;0.2734375
-2;0;4;23696;0.2734375
-1;1;1;20;0.25
-1;1;1;738;0.25
-1;1;1;924;0.25
-1;1;1;991;0.2421875
-1;1;1;1074;0.2265625
-1;1;1;1090;0.21875
-1;1;1;1105;0.2109375
-1;1;1;1121;0.203125
-1;1;1;1139;0.1953125
-1;1;1;1154;0.1875
-1;1;1;1173;0.171875
-1;1;1;1190;0.1640625
-1;1;1;1207;0.15625
-1;1;1;1224;0.1484375
-1;1;1;1237;0.1328125
-1;1;1;1257;0.125
-1;1;1;1273;0.1171875
-1;1;1;1289;0.1015625
-1;1;1;1307;0.09375
-1;1;1;1321;0.078125
-1;1;1;1340;0.0625
-1;1;1;1357;0.046875
-1;1;1;1373;0.03125
-1;1;1;1390;0.015625
-1;1;1;1405;0.0078125
-1;1;1;1423;0
-1;1;1;2339;0.0078125
-1;1;1;2355;0.015625
-1;1;1;2375;0.0390625
-1;1;1;2389;0.0546875
-1;1;1;2405;0.0703125
-1;1;1;2422;0.0859375
-1;1;1;2438;0.109375
-1;1;1;2457;0.125
-1;1;1;2477;0.140625
-1;1;1;2497;0.15625
-1;1;1;2505;0.171875
-1;1;1;2522;0.1875
-1;1;1;2537;0.1953125
-1;1;1;2606;0.1875
-1;1;1;2623;0.1875
-1;1;1;2655;0.171875
-1;1;1;2688;0.1640625
-1;1;1;2707;0.1640625
-1;1;1;2757;0.1484375
-1;1;1;2807;0.1484375
-1;1;1;3140;0.140625
-1;1;1;3254;0.15625
-1;1;1;3274;0.1796875
-1;1;1;3291;0.203125
-1;1;1;3305;0.2265625
-1;1;1;3324;0.25
-1;1;1;3341;0.2734375
-1;1;1;3357;0.3046875
-1;1;1;3371;0.3359375
-1;1;1;3390;0.3671875
-1;1;1;3404;0.3984375
-1;1;1;3424;0.4375
-1;1;1;3438;0.46875
-1;1;1;3457;0.5
-1;1;1;3472;0.5390625
-1;1;1;3489;0.5703125
-1;1;1;3506;0.609375
-1;1;1;3522;0.6328125
-1;1;1;3542;0.65625
-1;1;1;3555;0.6796875
-1;1;1;3572;0.7109375
-1;1;1;3589;0.734375
-1;1;1;3608;0.75
-1;1;1;3625;0.75
-1;1;1;3732;0.765625
-1;1;1;3933;0.7578125
-1;1;1;3972;0.7578125
