synth_id;from_interpolation;parameter;time;value
-2;0;1;36;0.25
-2;0;1;1570;0.25
-2;0;1;2638;0.2578125
-2;0;1;2662;0.28125
-2;0;1;2679;0.2890625
-2;0;1;2695;0.3046875
-2;0;1;2712;0.3203125
-2;0;1;2728;0.328125
-2;0;1;2746;0.34375
-2;0;1;2762;0.359375
-2;0;1;2778;0.375
-2;0;1;2795;0.390625
-2;0;1;2813;0.3984375
-2;0;1;2828;0.4140625
-2;0;1;2845;0.4296875
-2;0;1;2862;0.4375
-2;0;1;2878;0.4453125
-2;0;1;2895;0.4609375
-2;0;1;2912;0.46875
-2;0;1;2928;0.4765625
-2;0;1;2945;0.4921875
-2;0;1;2962;0.5
-2;0;1;2978;0.5078125
-2;0;1;2996;0.5234375
-2;0;1;3012;0.53125
-2;0;1;3029;0.5390625
-2;0;1;3045;0.546875
-2;0;1;3062;0.5546875
-2;0;1;3079;0.5625
-2;0;1;3095;0.5703125
-2;0;1;3112;0.578125
-2;0;1;3145;0.59375
-2;0;1;3163;0.6015625
-2;0;1;3179;0.609375
-2;0;1;3195;0.6171875
-2;0;1;3229;0.6328125
-2;0;1;3246;0.640625
-2;0;1;3262;0.6484375
-2;0;1;3279;0.65625
-2;0;1;3295;0.6640625
-2;0;1;3312;0.6640625
-2;0;1;3345;0.6796875
-2;0;1;3362;0.6875
-2;0;1;3382;0.6875
-2;0;1;3398;0.6953125
-2;0;1;3431;0.7109375
-2;0;1;3445;0.71875
-2;0;1;3463;0.71875
-2;0;1;3496;0.734375
-2;0;1;3512;0.7421875
-2;0;1;3529;0.75
-2;0;1;3546;0.75
-2;0;1;3579;0.765625
-2;0;1;3595;0.7734375
-2;0;1;3612;0.7734375
-2;0;1;3629;0.78125
-2;0;1;3662;0.796875
-2;0;1;3679;0.796875
-2;0;1;3712;0.8125
-2;0;1;3729;0.8125
-2;0;1;3762;0.8203125
-2;0;1;3796;0.828125
-2;0;1;3863;0.84375
-2;0;1;3978;0.8359375
-2;0;1;4012;0.828125
-2;0;1;4028;0.8125
-2;0;1;4045;0.796875
-2;0;1;4062;0.7734375
-2;0;1;4079;0.7421875
-2;0;1;4095;0.71875
-2;0;1;4112;0.6875
-2;0;1;4129;0.6640625
-2;0;1;4146;0.6328125
-2;0;1;4162;0.6015625
-2;0;1;4179;0.5703125
-2;0;1;4195;0.546875
-2;0;1;4214;0.515625
-2;0;1;4229;0.4921875
-2;0;1;4246;0.4609375
-2;0;1;4262;0.4375
-2;0;1;4279;0.4140625
-2;0;1;4297;0.3984375
-2;0;1;4312;0.375
-2;0;1;4329;0.359375
-2;0;1;4346;0.3359375
-2;0;1;4362;0.3125
-2;0;1;4380;0.2890625
-2;0;1;4396;0.2734375
-2;0;1;4412;0.25
-2;0;1;4429;0.234375
-2;0;1;4449;0.21875
-2;0;1;4465;0.203125
-2;0;1;4481;0.1875
-2;0;1;4496;0.171875
-2;0;1;4514;0.15625
-2;0;1;4529;0.1484375
-2;0;1;4546;0.140625
-2;0;1;4562;0.1328125
-2;0;1;4579;0.1171875
-2;0;1;4596;0.109375
-2;0;1;4612;0.1015625
-2;0;1;4630;0.0859375
-2;0;1;4645;0.078125
-2;0;1;4662;0.0703125
-2;0;1;4679;0.0625
-2;0;1;4696;0.0546875
-2;0;1;4729;0.046875
-2;0;1;4762;0.0390625
-2;0;1;4779;0.03125
-2;0;1;4812;0.0234375
-2;0;1;4829;0.015625
-2;0;1;4862;0.0078125
-2;0;1;4895;0
-2;0;1;7605;0
-2;0;1;10618;0
-2;0;1;13691;0
-2;0;1;16838;0
-2;0;1;19702;0
-2;0;1;22739;0
-2;0;1;25559;0
-2;0;1;28397;0
-2;0;1;31258;0
-2;0;2;36;0.25
-2;0;2;2216;0.25
-2;0;2;5297;0.25
-2;0;2;5796;0.265625
-2;0;2;5812;0.2734375
-2;0;2;5829;0.28125
-2;0;2;5845;0.2890625
-2;0;2;5862;0.3046875
-2;0;2;5879;0.3203125
-2;0;2;5896;0.3359375
-2;0;2;5913;0.34375
-2;0;2;5929;0.359375
-2;0;2;5946;0.375
-2;0;2;5963;0.3828125
-2;0;2;5979;0.3984375
-2;0;2;5996;0.40625
-2;0;2;6012;0.421875
-2;0;2;6029;0.4375
-2;0;2;6046;0.4453125
-2;0;2;6062;0.4609375
-2;0;2;6079;0.4765625
-2;0;2;6096;0.4921875
-2;0;2;6112;0.5078125
-2;0;2;6129;0.5234375
-2;0;2;6146;0.53125
-2;0;2;6162;0.546875
-2;0;2;6179;0.5546875
-2;0;2;6196;0.5703125
-2;0;2;6213;0.578125
-2;0;2;6229;0.5859375
-2;0;2;6246;0.59375
-2;0;2;6263;0.6015625
-2;0;2;6283;0.609375
-2;0;2;6299;0.6171875
-2;0;2;6313;0.625
-2;0;2;6329;0.6328125
-2;0;2;6347;0.640625
-2;0;2;6364;0.6484375
-2;0;2;6380;0.65625
-2;0;2;6396;0.6640625
-2;0;2;6429;0.6796875
-2;0;2;6463;0.6875
-2;0;2;6479;0.6875
-2;0;2;6513;0.6953125
-2;0;2;6548;0.703125
-2;0;2;6579;0.71875
-2;0;2;6597;0.71875
-2;0;2;6629;0.7265625
-2;0;2;6662;0.734375
-2;0;2;6696;0.75
-2;0;2;6729;0.7578125
-2;0;2;6762;0.765625
-2;0;2;6779;0.765625
-2;0;2;6814;0.7734375
-2;0;2;6846;0.7890625
-2;0;2;6863;0.7890625
-2;0;2;6896;0.8046875
-2;0;2;6913;0.8046875
-2;0;2;6946;0.8203125
-2;0;2;6963;0.828125
-2;0;2;6996;0.8359375
-2;0;2;7013;0.84375
-2;0;2;7033;0.8515625
-2;0;2;7046;0.859375
-2;0;2;7064;0.8671875
-2;0;2;7082;0.875
-2;0;2;7095;0.8828125
-2;0;2;7112;0.8828125
-2;0;2;7129;0.890625
-2;0;2;7147;0.8984375
-2;0;2;7163;0.90625
-2;0;2;7179;0.921875
-2;0;2;7195;0.9296875
-2;0;2;7215;0.9375
-2;0;2;7229;0.9453125
-2;0;2;7246;0.953125
-2;0;2;7262;0.9609375
-2;0;2;7279;0.96875
-2;0;2;7296;0.9765625
-2;0;2;7313;0.984375
-2;0;2;7345;0.9921875
-2;0;2;7396;1
-2;0;2;7963;0.9921875
-2;0;2;7980;0.9765625
-2;0;2;7996;0.9609375
-2;0;2;8013;0.9375
-2;0;2;8030;0.921875
-2;0;2;8046;0.890625
-2;0;2;8063;0.8671875
-2;0;2;8079;0.8359375
-2;0;2;8096;0.8125
-2;0;2;8112;0.78125
-2;0;2;8130;0.7578125
-2;0;2;8146;0.7265625
-2;0;2;8162;0.6953125
-2;0;2;8179;0.6640625
-2;0;2;8196;0.640625
-2;0;2;8213;0.609375
-2;0;2;8229;0.578125
-2;0;2;8246;0.546875
-2;0;2;8262;0.515625
-2;0;2;8279;0.484375
-2;0;2;8296;0.453125
-2;0;2;8312;0.421875
-2;0;2;8329;0.3984375
-2;0;2;8346;0.3671875
-2;0;2;8362;0.34375
-2;0;2;8379;0.3125
-2;0;2;8396;0.2890625
-2;0;2;8412;0.2578125
-2;0;2;8429;0.2421875
-2;0;2;8446;0.21875
-2;0;2;8463;0.203125
-2;0;2;8479;0.1875
-2;0;2;8496;0.171875
-2;0;2;8512;0.15625
-2;0;2;8529;0.140625
-2;0;2;8546;0.125
-2;0;2;8562;0.109375
-2;0;2;8579;0.1015625
-2;0;2;8596;0.0859375
-2;0;2;8612;0.0703125
-2;0;2;8630;0.0546875
-2;0;2;8646;0.0390625
-2;0;2;8663;0.03125
-2;0;2;8679;0.015625
-2;0;2;8696;0.0078125
-2;0;2;8713;0
-2;0;2;11389;0
-2;0;2;14509;0
-2;0;2;17522;0
-2;0;2;20493;0
-2;0;2;21064;0
-2;0;2;21081;0.015625
-2;0;2;21097;0.0390625
-2;0;2;21114;0.0625
-2;0;2;21131;0.0859375
-2;0;2;21150;0.1171875
-2;0;2;21164;0.140625
-2;0;2;21181;0.171875
