synth_id;from_interpolation;parameter;time;value
-2;0;1;28;0.25
-2;0;1;1650;0.25
-2;0;1;2881;0.265625
-2;0;1;2908;0.2734375
-2;0;1;2927;0.28125
-2;0;1;2955;0.296875
-2;0;1;2970;0.3046875
-2;0;1;2986;0.3046875
-2;0;1;3003;0.3125
-2;0;1;3020;0.3203125
-2;0;1;3053;0.328125
-2;0;1;3070;0.3359375
-2;0;1;3103;0.34375
-2;0;1;3136;0.3515625
-2;0;1;3170;0.359375
-2;0;1;3220;0.3671875
-2;0;1;3253;0.375
-2;0;1;3287;0.3828125
-2;0;1;3321;0.390625
-2;0;1;3338;0.3984375
-2;0;1;3372;0.40625
-2;0;1;3406;0.4140625
-2;0;1;3436;0.421875
-2;0;1;3453;0.4296875
-2;0;1;3487;0.4375
-2;0;1;3520;0.4453125
-2;0;1;3537;0.453125
-2;0;1;3570;0.4609375
-2;0;1;3603;0.4765625
-2;0;1;3621;0.4765625
-2;0;1;3654;0.4921875
-2;0;1;3673;0.4921875
-2;0;1;3706;0.5
-2;0;1;3720;0.5078125
-2;0;1;3753;0.5234375
-2;0;1;3770;0.5234375
-2;0;1;3803;0.53125
-2;0;1;3820;0.5390625
-2;0;1;3853;0.5546875
-2;0;1;3870;0.5546875
-2;0;1;3886;0.5625
-2;0;1;3920;0.5703125
-2;0;1;3953;0.5859375
-2;0;1;3970;0.5859375
-2;0;1;3987;0.59375
-2;0;1;4020;0.6015625
-2;0;1;4053;0.609375
-2;0;1;4087;0.625
-2;0;1;4103;0.625
-2;0;1;4136;0.640625
-2;0;1;4153;0.640625
-2;0;1;4187;0.65625
-2;0;1;4205;0.6640625
-2;0;1;4222;0.671875
-2;0;1;4239;0.6796875
-2;0;1;4253;0.6875
-2;0;1;4269;0.6953125
-2;0;1;4286;0.703125
-2;0;1;4303;0.7109375
-2;0;1;4322;0.71875
-2;0;1;4353;0.734375
-2;0;1;4369;0.7421875
-2;0;1;4386;0.75
-2;0;1;4406;0.7578125
-2;0;1;4420;0.765625
-2;0;1;4436;0.7734375
-2;0;1;4453;0.78125
-2;0;1;4469;0.7890625
-2;0;1;4503;0.796875
-2;0;1;4520;0.796875
-2;0;1;4553;0.8046875
-2;0;1;4603;0.8203125
-2;0;1;4636;0.8203125
-2;0;1;4686;0.8359375
-2;0;1;4704;0.8359375
-2;0;1;4737;0.8515625
-2;0;1;4770;0.859375
-2;0;1;4803;0.8671875
-2;0;1;4837;0.8671875
-2;0;1;4889;0.8828125
-2;0;1;4954;0.8828125
-2;0;1;5055;0.8984375
-2;0;1;5123;0.90625
-2;0;1;5470;0.90625
-2;0;1;5487;0.8984375
-2;0;1;5503;0.8828125
-2;0;1;5520;0.8671875
-2;0;1;5537;0.8515625
