synth_id;from_interpolation;parameter;time;value
-2;0;1;44;0.25
-2;0;1;640;0.25
-2;0;1;3229;0.25
-2;0;1;5960;0.25
-2;0;1;8653;0.25
-2;0;1;11444;0.25
-2;0;1;14361;0.25
-2;0;1;17423;0.25
-2;0;1;20165;0.25
-2;0;1;22737;0.25
-2;0;2;44;0.25
-2;0;2;1295;0.25
-2;0;2;3885;0.25
-2;0;2;5118;0.265625
-2;0;2;5142;0.265625
-2;0;2;5175;0.2734375
-2;0;2;5208;0.28125
-2;0;2;5241;0.2890625
-2;0;2;5275;0.296875
-2;0;2;5309;0.3046875
-2;0;2;5341;0.3125
-2;0;2;5375;0.3203125
-2;0;2;5391;0.328125
-2;0;2;5425;0.3359375
-2;0;2;5458;0.34375
-2;0;2;5491;0.3515625
-2;0;2;5509;0.359375
-2;0;2;5541;0.3671875
-2;0;2;5574;0.375
-2;0;2;5608;0.3828125
-2;0;2;5642;0.390625
-2;0;2;5677;0.3984375
-2;0;2;5708;0.40625
-2;0;2;5775;0.4140625
-2;0;2;5824;0.421875
-2;0;2;5908;0.4296875
-2;0;2;5975;0.4375
-2;0;2;6025;0.4453125
-2;0;2;6074;0.453125
-2;0;2;6109;0.4609375
-2;0;2;6142;0.4765625
-2;0;2;6158;0.4765625
-2;0;2;6192;0.484375
-2;0;2;6241;0.4921875
-2;0;2;6291;0.5
-2;0;2;6392;0.5078125
-2;0;2;6442;0.515625
-2;0;2;6492;0.5234375
-2;0;2;6525;0.53125
-2;0;2;6558;0.5390625
-2;0;2;6718;0.546875
-2;0;2;9309;0.546875
-2;0;2;9369;0.5390625
-2;0;2;9392;0.53125
-2;0;2;9425;0.515625
-2;0;2;9442;0.515625
-2;0;2;9477;0.5078125
-2;0;2;9509;0.5
-2;0;2;9544;0.4921875
-2;0;2;9575;0.484375
-2;0;2;9608;0.4765625
-2;0;2;9758;0.46875
-2;0;2;12128;0.46875
-2;0;2;15120;0.46875
-2;0;2;18085;0.46875
-2;0;2;20811;0.46875
-2;0;3;45;0.25
-2;0;3;1928;0.25
-2;0;3;4515;0.25
-2;0;3;7360;0.25
-2;0;3;10009;0.25
-2;0;3;10692;0.265625
-2;0;3;10709;0.2734375
-2;0;3;10725;0.28125
-2;0;3;10742;0.2890625
-2;0;3;10758;0.3046875
-2;0;3;10775;0.3203125
-2;0;3;10792;0.3359375
-2;0;3;10808;0.359375
-2;0;3;10828;0.375
-2;0;3;10842;0.3984375
-2;0;3;10858;0.4140625
-2;0;3;10876;0.4375
-2;0;3;10892;0.453125
-2;0;3;10910;0.4765625
-2;0;3;10925;0.4921875
-2;0;3;10942;0.515625
-2;0;3;10959;0.53125
-2;0;3;10976;0.546875
-2;0;3;10994;0.5625
-2;0;3;11009;0.578125
-2;0;3;11026;0.59375
-2;0;3;11045;0.609375
-2;0;3;11060;0.6171875
-2;0;3;11077;0.6328125
-2;0;3;11092;0.640625
-2;0;3;11109;0.6484375
-2;0;3;11126;0.6640625
-2;0;3;11142;0.671875
-2;0;3;11159;0.6796875
-2;0;3;11175;0.6875
-2;0;3;11192;0.6953125
-2;0;3;11209;0.703125
-2;0;3;11225;0.7109375
-2;0;3;11243;0.71875
-2;0;3;11259;0.71875
-2;0;3;11293;0.734375
-2;0;3;11309;0.7421875
-2;0;3;11342;0.75
-2;0;3;11375;0.7578125
-2;0;3;11409;0.7578125
-2;0;3;12045;0.765625
-2;0;3;12059;0.7578125
-2;0;3;12078;0.75
-2;0;3;12109;0.734375
-2;0;3;12126;0.7265625
-2;0;3;12142;0.71875
-2;0;3;12159;0.7109375
-2;0;3;12175;0.6953125
-2;0;3;12192;0.6875
-2;0;3;12209;0.6796875
-2;0;3;12225;0.6640625
-2;0;3;12242;0.65625
-2;0;3;12259;0.640625
-2;0;3;12275;0.625
-2;0;3;12295;0.609375
-2;0;3;12309;0.59375
-2;0;3;12325;0.578125
-2;0;3;12342;0.5625
-2;0;3;12359;0.546875
-2;0;3;12376;0.53125
-2;0;3;12392;0.515625
-2;0;3;12409;0.4921875
-2;0;3;12425;0.4765625
-2;0;3;12442;0.4609375
-2;0;3;12459;0.4453125
-2;0;3;12475;0.421875
-2;0;3;12492;0.40625
-2;0;3;12509;0.390625
-2;0;3;12525;0.375
-2;0;3;12542;0.3515625
-2;0;3;12559;0.3359375
-2;0;3;12576;0.3203125
-2;0;3;12592;0.3046875
-2;0;3;12609;0.2890625
-2;0;3;12626;0.2734375
-2;0;3;12643;0.265625
-2;0;3;12659;0.25
-2;0;3;12676;0.234375
-2;0;3;12692;0.2265625
-2;0;3;12710;0.21875
-2;0;3;12726;0.203125
-2;0;3;12743;0.1953125
-2;0;3;12759;0.1875
-2;0;3;12776;0.1796875
-2;0;3;12794;0.171875
-2;0;3;12809;0.1640625
-2;0;3;12826;0.15625
-2;0;3;12859;0.15625
-2;0;3;13143;0.15625
-2;0;3;13159;0.1640625
-2;0;3;13176;0.171875
-2;0;3;13193;0.1875
-2;0;3;13210;0.203125
-2;0;3;13226;0.21875
-2;0;3;13243;0.2421875
-2;0;3;13259;0.265625
-2;0;3;13276;0.2890625
-2;0;3;13294;0.3125
