synth_id;from_interpolation;parameter;time;value
-2;0;1;27;0.25
-2;0;1;941;0.25
-2;0;1;2044;0.2578125
-2;0;1;2069;0.265625
-2;0;1;2085;0.2734375
-2;0;1;2102;0.28125
-2;0;1;2119;0.2890625
-2;0;1;2135;0.296875
-2;0;1;2153;0.3046875
-2;0;1;2168;0.3125
-2;0;1;2185;0.3203125
-2;0;1;2203;0.328125
-2;0;1;2237;0.3359375
-2;0;1;2269;0.34375
-2;0;1;2319;0.3515625
-2;0;1;2385;0.359375
-2;0;1;2435;0.375
-2;0;1;2452;0.375
-2;0;1;2486;0.390625
-2;0;1;2502;0.390625
-2;0;1;2519;0.3984375
-2;0;1;2536;0.40625
-2;0;1;2552;0.4140625
-2;0;1;2570;0.421875
-2;0;1;2586;0.4375
-2;0;1;2602;0.4453125
-2;0;1;2619;0.4609375
-2;0;1;2636;0.46875
-2;0;1;2653;0.484375
-2;0;1;2669;0.5
-2;0;1;2686;0.5078125
-2;0;1;2703;0.5234375
-2;0;1;2719;0.5390625
-2;0;1;2736;0.5546875
-2;0;1;2752;0.5703125
-2;0;1;2769;0.5859375
-2;0;1;2786;0.59375
-2;0;1;2802;0.609375
-2;0;1;2819;0.625
-2;0;1;2836;0.640625
-2;0;1;2853;0.65625
-2;0;1;2870;0.671875
-2;0;1;2887;0.6875
-2;0;1;2905;0.703125
-2;0;1;2919;0.7109375
-2;0;1;2936;0.7265625
-2;0;1;2953;0.734375
-2;0;1;2969;0.75
-2;0;1;2985;0.7578125
-2;0;1;3002;0.765625
-2;0;1;3019;0.7734375
-2;0;1;3036;0.7890625
-2;0;1;3053;0.796875
-2;0;1;3069;0.8046875
-2;0;1;3085;0.8125
-2;0;1;3102;0.828125
-2;0;1;3122;0.8359375
-2;0;1;3135;0.84375
-2;0;1;3152;0.8515625
-2;0;1;3169;0.859375
-2;0;1;3186;0.8671875
-2;0;1;3203;0.875
-2;0;1;3219;0.8828125
-2;0;1;3236;0.890625
-2;0;1;3253;0.8984375
-2;0;1;3269;0.90625
-2;0;1;3286;0.9140625
-2;0;1;3303;0.921875
-2;0;1;3319;0.9296875
-2;0;1;3338;0.9375
-2;0;1;3354;0.9453125
-2;0;1;3371;0.953125
-2;0;1;3386;0.9609375
-2;0;1;3402;0.96875
-2;0;1;3419;0.96875
-2;0;1;3469;0.984375
-2;0;1;3620;0.9765625
-2;0;1;3636;0.9609375
-2;0;1;3652;0.953125
-2;0;1;3669;0.9296875
-2;0;1;3685;0.9140625
-2;0;1;3703;0.8984375
-2;0;1;3719;0.875
-2;0;1;3736;0.84375
-2;0;1;3753;0.8203125
-2;0;1;3769;0.7890625
-2;0;1;3787;0.7578125
-2;0;1;3803;0.7265625
-2;0;1;3819;0.6875
-2;0;1;3836;0.65625
-2;0;1;3852;0.6171875
-2;0;1;3870;0.578125
-2;0;1;3886;0.546875
-2;0;1;3903;0.515625
-2;0;1;3919;0.4921875
-2;0;1;3936;0.4609375
-2;0;1;3953;0.4296875
-2;0;1;3969;0.40625
-2;0;1;3986;0.375
-2;0;1;4003;0.3515625
-2;0;1;4019;0.328125
-2;0;1;4038;0.296875
-2;0;1;4056;0.2734375
-2;0;1;4072;0.25
-2;0;1;4086;0.21875
-2;0;1;4103;0.203125
-2;0;1;4120;0.1875
-2;0;1;4136;0.171875
-2;0;1;4153;0.15625
-2;0;1;4169;0.1484375
-2;0;1;4186;0.1328125
-2;0;1;4203;0.1171875
-2;0;1;4219;0.109375
-2;0;1;4236;0.09375
-2;0;1;4253;0.0859375
-2;0;1;4269;0.078125
-2;0;1;4286;0.0625
-2;0;1;4303;0.0546875
-2;0;1;4319;0.0390625
-2;0;1;4336;0.03125
-2;0;1;4353;0.0234375
-2;0;1;4369;0.0078125
-2;0;1;4386;0
-2;0;1;4803;0.0078125
-2;0;1;4819;0.015625
-2;0;1;4837;0.0234375
-2;0;1;4853;0.0390625
-2;0;1;4869;0.046875
-2;0;1;4886;0.0546875
-2;0;1;4919;0.0625
-2;0;1;4936;0.0703125
-2;0;1;4953;0.078125
-2;0;1;4969;0.0859375
-2;0;1;4986;0.09375
-2;0;1;5003;0.1015625
-2;0;1;5019;0.109375
-2;0;1;5036;0.125
-2;0;1;5056;0.140625
-2;0;1;5071;0.15625
-2;0;1;5087;0.1796875
-2;0;1;5103;0.1953125
-2;0;1;5121;0.2109375
-2;0;1;5136;0.2265625
-2;0;1;5153;0.234375
-2;0;1;5169;0.2421875
-2;0;1;5186;0.25
-2;0;1;5203;0.2578125
-2;0;1;5386;0.2578125
-2;0;1;5469;0.2421875
-2;0;1;5545;0.2421875
-2;0;1;5638;0.2265625
-2;0;1;5669;0.2265625
-2;0;1;5803;0.2265625
-2;0;1;6946;0.2265625
-2;0;1;10022;0.2265625
-2;0;1;13063;0.2265625
-2;0;1;16068;0.2265625
-2;0;1;19023;0.2265625
-2;0;1;20122;0.2421875
-2;0;1;20138;0.2578125
-2;0;1;20155;0.28125
-2;0;1;20171;0.296875
-2;0;1;20189;0.3125
-2;0;1;20208;0.3203125
-2;0;1;20225;0.3359375
-2;0;1;20241;0.34375
-2;0;1;20255;0.3515625
-2;0;1;20273;0.359375
-2;0;1;20289;0.375
-2;0;1;20305;0.390625
-2;0;1;20322;0.40625
-2;0;1;20338;0.421875
-2;0;1;20355;0.4375
-2;0;1;20372;0.453125
-2;0;1;20390;0.46875
-2;0;1;20405;0.484375
-2;0;1;20421;0.5
-2;0;1;20438;0.515625
-2;0;1;20455;0.53125
-2;0;1;20472;0.546875
-2;0;1;20488;0.5703125
-2;0;1;20505;0.578125
-2;0;1;20522;0.59375
-2;0;1;20538;0.609375
-2;0;1;20555;0.625
-2;0;1;20572;0.6328125
-2;0;1;20588;0.6484375
-2;0;1;20605;0.65625
-2;0;1;20622;0.6640625
-2;0;1;20638;0.671875
-2;0;1;20672;0.6875
-2;0;1;20691;0.6875
-2;0;1;20755;0.703125
-2;0;1;20822;0.703125
-2;0;1;20872;0.7109375
-2;0;1;20924;0.71875
-2;0;1;20955;0.7265625
-2;0;1;20988;0.7421875
-2;0;1;21022;0.75
-2;0;1;21055;0.7578125
-2;0;1;21072;0.7578125
-2;0;1;21105;0.765625
-2;0;1;21155;0.78125
-2;0;1;21188;0.7890625
-2;0;1;21205;0.7890625
-2;0;1;21238;0.8046875
-2;0;1;21257;0.8046875
-2;0;1;21290;0.8203125
-2;0;1;21306;0.8203125
-2;0;1;21339;0.8359375
-2;0;1;21355;0.8359375
-2;0;1;21388;0.8515625
-2;0;1;21421;0.8515625
-2;0;1;21538;0.8515625
-2;0;1;21555;0.84375
-2;0;1;21572;0.8359375
-2;0;1;21590;0.828125
-2;0;1;21605;0.8125
-2;0;1;21622;0.7890625
-2;0;1;21638;0.765625
-2;0;1;21655;0.7421875
-2;0;1;21672;0.7109375
-2;0;1;21689;0.6875
-2;0;1;21705;0.65625
-2;0;1;21722;0.625
