synth_id;from_interpolation;parameter;time;value
-2;0;1;34;0.25
-2;0;1;828;0.25
-2;0;1;2754;0.2421875
-2;0;1;3178;0.2421875
-2;0;1;3212;0.25
-2;0;1;3228;0.2578125
-2;0;1;3245;0.2734375
-2;0;1;3265;0.2890625
-2;0;1;3279;0.3046875
-2;0;1;3295;0.328125
-2;0;1;3312;0.3359375
-2;0;1;3328;0.3515625
-2;0;1;3345;0.375
-2;0;1;3361;0.390625
-2;0;1;3378;0.40625
-2;0;1;3394;0.421875
-2;0;1;3411;0.4296875
-2;0;1;3428;0.4375
-2;0;1;3462;0.453125
-2;0;1;3478;0.453125
-2;0;1;3695;0.4609375
-2;0;1;3728;0.46875
-2;0;1;4703;0.453125
-2;0;1;4711;0.4453125
-2;0;1;4728;0.4296875
-2;0;1;4745;0.4140625
-2;0;1;4762;0.390625
-2;0;1;4778;0.375
-2;0;1;4794;0.3515625
-2;0;1;4811;0.3359375
-2;0;1;4828;0.3203125
-2;0;1;4845;0.3125
-2;0;1;4861;0.296875
-2;0;1;4878;0.28125
-2;0;1;4894;0.2734375
-2;0;1;4911;0.265625
-2;0;1;4929;0.25
-2;0;1;4945;0.2421875
-2;0;1;4962;0.234375
-2;0;1;4978;0.2265625
-2;0;1;4995;0.21875
-2;0;1;5029;0.203125
-2;0;1;5045;0.1953125
-2;0;1;5062;0.1953125
-2;0;1;5245;0.1875
-2;0;1;5306;0.1796875
-2;0;1;6319;0.1796875
-2;0;1;9319;0.1796875
-2;0;1;12303;0.1796875
-2;0;1;15207;0.1796875
-2;0;1;18053;0.1796875
-2;0;1;21109;0.1796875
-2;0;1;21998;0.1953125
-2;0;1;22015;0.21875
-2;0;1;22033;0.234375
-2;0;1;22050;0.2578125
-2;0;1;22065;0.2734375
-2;0;1;22082;0.2890625
-2;0;1;22099;0.3046875
-2;0;1;22115;0.328125
-2;0;1;22131;0.34375
-2;0;1;22150;0.359375
-2;0;1;22164;0.375
-2;0;1;22182;0.390625
-2;0;1;22198;0.40625
-2;0;1;22214;0.4140625
-2;0;1;22231;0.4296875
-2;0;1;22250;0.4453125
-2;0;1;22264;0.453125
-2;0;1;22283;0.4609375
-2;0;1;22298;0.4765625
-2;0;1;22314;0.484375
-2;0;1;22331;0.4921875
-2;0;1;22347;0.5
-2;0;1;22364;0.5078125
-2;0;1;22381;0.515625
-2;0;1;22397;0.5234375
-2;0;1;22415;0.53125
-2;0;1;22431;0.5390625
-2;0;1;22449;0.5546875
-2;0;1;22466;0.5625
-2;0;1;22481;0.5703125
-2;0;1;22498;0.578125
-2;0;1;22514;0.5859375
-2;0;1;22531;0.6015625
-2;0;1;22547;0.609375
-2;0;1;22564;0.625
-2;0;1;22581;0.6328125
-2;0;1;22597;0.6484375
-2;0;1;22614;0.65625
-2;0;1;22631;0.671875
-2;0;1;22647;0.6796875
-2;0;1;22664;0.6796875
-2;0;1;22697;0.6875
-2;0;1;22731;0.6953125
-2;0;1;22781;0.703125
-2;0;1;22814;0.71875
-2;0;1;22831;0.71875
-2;0;1;22847;0.7265625
-2;0;1;22864;0.734375
-2;0;1;22881;0.75
-2;0;1;22897;0.7578125
-2;0;1;22916;0.765625
-2;0;1;22931;0.78125
