synth_id;from_interpolation;parameter;time;value
-2;0;1;40;0.25
-2;0;1;2944;0.25
-2;0;1;5661;0.25
-2;0;1;8754;0.25
-2;0;1;11594;0.25
-2;0;1;14633;0.25
-2;0;1;16366;0.2578125
-2;0;1;16374;0.265625
-2;0;1;16391;0.28125
-2;0;1;16408;0.3046875
-2;0;1;16425;0.328125
-2;0;1;16441;0.359375
-2;0;1;16460;0.390625
-2;0;1;16475;0.421875
-2;0;1;16492;0.4453125
-2;0;1;16510;0.4765625
-2;0;1;16528;0.5078125
-2;0;1;16541;0.5390625
-2;0;1;16557;0.5703125
-2;0;1;16574;0.6015625
-2;0;1;16591;0.625
-2;0;1;16611;0.6484375
-2;0;1;16624;0.671875
-2;0;1;16640;0.6953125
-2;0;1;16659;0.71875
-2;0;1;16675;0.734375
-2;0;1;16690;0.75
-2;0;1;16710;0.765625
-2;0;1;16724;0.78125
-2;0;1;16740;0.7890625
-2;0;1;16758;0.8046875
-2;0;1;16774;0.8203125
-2;0;1;16790;0.828125
-2;0;1;16807;0.8359375
-2;0;1;16823;0.8515625
-2;0;1;16840;0.859375
-2;0;1;16857;0.8671875
-2;0;1;16889;0.875
-2;0;1;16923;0.8828125
-2;0;1;17109;0.890625
-2;0;1;17206;0.8984375
-2;0;1;17501;0.890625
-2;0;1;17607;0.8828125
-2;0;1;17640;0.875
-2;0;1;17659;0.8671875
-2;0;1;17673;0.859375
-2;0;1;17690;0.8515625
-2;0;1;17707;0.8359375
-2;0;1;17723;0.8203125
-2;0;1;17740;0.8046875
-2;0;1;17757;0.7890625
-2;0;1;17776;0.78125
-2;0;1;17790;0.765625
-2;0;1;17807;0.75
-2;0;1;17824;0.734375
-2;0;1;17840;0.71875
-2;0;1;17857;0.703125
-2;0;1;17873;0.6875
-2;0;1;17891;0.671875
-2;0;1;17907;0.65625
-2;0;1;17923;0.640625
-2;0;1;17941;0.6328125
-2;0;1;17957;0.6171875
-2;0;1;17974;0.6015625
-2;0;1;17991;0.5859375
-2;0;1;18007;0.578125
-2;0;1;18024;0.5625
-2;0;1;18040;0.5546875
-2;0;1;18057;0.5390625
-2;0;1;18074;0.53125
-2;0;1;18108;0.5234375
-2;0;1;18124;0.515625
-2;0;1;18157;0.5078125
-2;0;1;18191;0.5
-2;0;1;18240;0.4921875
-2;0;1;18341;0.5
-2;0;1;18358;0.515625
-2;0;1;18374;0.5234375
-2;0;1;18394;0.5390625
-2;0;1;18408;0.546875
-2;0;1;18424;0.5625
-2;0;1;18441;0.5703125
-2;0;1;18460;0.5859375
-2;0;1;18477;0.6015625
-2;0;1;18492;0.609375
-2;0;1;18508;0.625
-2;0;1;18525;0.6328125
-2;0;1;18542;0.6484375
-2;0;1;18558;0.65625
-2;0;1;18575;0.6640625
-2;0;1;18591;0.6796875
-2;0;1;18608;0.6875
-2;0;1;18625;0.6953125
-2;0;1;18644;0.703125
-2;0;1;18675;0.7109375
-2;0;1;18708;0.71875
-2;0;1;18809;0.7265625
-2;0;1;19024;0.71875
-2;0;1;19090;0.7109375
-2;0;1;19124;0.703125
-2;0;1;19140;0.6953125
-2;0;1;19157;0.6875
-2;0;1;19174;0.6796875
-2;0;1;19191;0.671875
-2;0;1;19208;0.6640625
-2;0;1;19241;0.65625
-2;0;1;19291;0.6484375
-2;0;1;19399;0.640625
-2;0;1;19508;0.6328125
-2;0;1;19593;0.625
-2;0;1;19641;0.6171875
-2;0;1;19674;0.609375
-2;0;1;19707;0.6015625
-2;0;1;19741;0.59375
-2;0;1;19824;0.5859375
-2;0;1;19891;0.578125
-2;0;1;19941;0.5703125
-2;0;1;20075;0.5625
-2;0;1;20158;0.5546875
-2;0;1;20608;0.5546875
-2;0;1;21392;0.5546875
-2;0;1;21458;0.5625
-2;0;1;22025;0.546875
-2;0;1;22108;0.5390625
-2;0;1;23385;0.5390625
-2;0;1;26355;0.5390625
-2;0;1;29273;0.5390625
-2;0;1;31864;0.5390625
-2;0;2;41;0.25
-2;0;2;873;0.25
-2;0;2;3591;0.25
-2;0;2;6415;0.25
-2;0;2;9467;0.25
-2;0;2;12363;0.25
-2;0;2;12923;0.2578125
-2;0;2;12940;0.265625
-2;0;2;12957;0.28125
-2;0;2;12975;0.296875
-2;0;2;12990;0.3125
-2;0;2;13006;0.3359375
-2;0;2;13023;0.3515625
-2;0;2;13040;0.375
-2;0;2;13057;0.3984375
-2;0;2;13073;0.421875
-2;0;2;13090;0.4375
-2;0;2;13107;0.4609375
-2;0;2;13123;0.484375
-2;0;2;13142;0.5
-2;0;2;13156;0.5234375
-2;0;2;13173;0.5390625
-2;0;2;13190;0.5546875
-2;0;2;13206;0.5703125
-2;0;2;13224;0.5859375
-2;0;2;13240;0.6015625
-2;0;2;13256;0.6171875
-2;0;2;13273;0.625
-2;0;2;13290;0.640625
-2;0;2;13307;0.6484375
-2;0;2;13323;0.6640625
-2;0;2;13343;0.671875
-2;0;2;13359;0.6796875
-2;0;2;13375;0.6875
-2;0;2;13390;0.703125
-2;0;2;13406;0.7109375
-2;0;2;13440;0.71875
-2;0;2;13456;0.7265625
-2;0;2;13474;0.734375
-2;0;2;13506;0.7421875
-2;0;2;13523;0.75
-2;0;2;13539;0.7578125
-2;0;2;13556;0.765625
-2;0;2;13589;0.7734375
-2;0;2;13606;0.78125
-2;0;2;13623;0.7890625
-2;0;2;13640;0.796875
-2;0;2;13673;0.8046875
-2;0;2;13690;0.8125
-2;0;2;13706;0.8203125
-2;0;2;13740;0.828125
